: | 
01:000108 | 花のちることやわひしき春霞立田の山の鴬のこゑ
01:001002:0052 A10 BG-02-3060-03-0800 47 しのふ 忍ぶ しのぶ 忍ぶ しのぶ 
01:001002:0052 A20 BG-03-5030-04-1000 47 しのふ 忍ぶ しのぶ 忍ぶ しのぶ 
02:000265 | 松のねに風のしらへをまかせては立田姫こそ秋はひくらし
02:000265:0001 A00 BG-01-5520-34-0301 02 松 松 まつ 松 まつ 
02:000265:0002 A00 BG-08-0061-07-0100 61 の の の の の 
02:000265:0003 A00 BG-01-5030-01-0200 02 ね 音 ね 音 ね 
02:000265:0004 A00 BG-08-0061-05-0100 61 に に に に に 
02:000265:0005 A00 BG-01-5151-01-0100 02 風 風 かぜ 風 かぜ 
02:000265:0006 A00 BG-08-0061-07-0100 61 の の の の の 
02:000265:0007 A00 BG-02-3062-02-0101 47 しらへ 調ぶ しらぶ 調べ しらべ 
02:000265:0008 A00 BG-08-0061-10-0100 61 を を を を を 
02:000265:0009 A00 BG-02-3670-04-0300 47 まかせ 任す まかす 任せ まかせ 
02:000265:0010 A00 BG-08-0064-16-0100 64 て て て て て 
02:000265:0011 A00 BG-08-0065-07-0100 65 は は は は は 
02:000265:0012 D00 CH-29-2130-01-0100 11 立田姫 立田姫 たつたひめ 立田姫 たつたひめ 
02:000265:0012 E00 CH-29-0000-00-1800 11 立田 立田 たつた 立田 たつた 
02:000265:0012 E01 BG-01-2030-01-1001 02 姫 姫 ひめ 姫 ひめ 
02:000265:0013 A00 BG-08-0065-01-0100 65 こそ こそ こそ こそ こそ 
02:000265:0014 A00 BG-01-1624-04-0100 02 秋 秋 あき 秋 あき 
02:000265:0015 A00 BG-08-0065-07-0100 65 は は は は は 
02:000265:0016 A00 BG-02-3200-04-0200 47 ひく 弾く ひく 弾く ひく 
02:000265:0016 A10 BG-02-3370-01-0100 47 ひく 弾く ひく 弾く ひく 
02:000265:0017 A00 BG-09-0010-02-0400 74 らし らし らし らし らし 
02:000359 | かりかねの鳴つるなへにから衣立田の山はもみちしにけり
02:000359:0001 B00 BG-01-5620-04-2000 02 かりかね 雁 かりがね 雁 かりがね 
02:000359:0001 C00 BG-01-5620-04-0500 02 雁 雁 かり 雁 かり 
02:000359:0001 C01 BG-08-0071-03-0100 71 が が が が が 
02:000359:0001 C02 BG-01-5030-01-0100 02 音 音 おと 音 おと 
02:000359:0002 A00 BG-08-0061-07-0100 61 の の の の の 
02:000359:0003 A00 BG-02-3030-03-0100 47 鳴 鳴く なく 鳴き なき 
02:000359:0004 A00 BG-09-0010-03-0100 74 つる つ つ つる つる 
02:000359:0005 A00 BG-08-0064-18-0200 64 なへに なへに なへに なへに なへに 
02:000359:0006 B00 BG-01-4220-06-0800 02 から衣 唐衣 からころも 唐衣 からころも 
02:000359:0006 C00 BG-01-2590-02-0600 02 唐 唐 から 唐 から 
02:000359:0006 C01 BG-01-4220-02-0200 02 衣 衣 ごろも 衣 ごろも 
02:000359:0007 A00 CH-29-0000-00-1800 11 立田 立田 たつた 立田 たつた 
02:000359:0008 A00 BG-08-0061-07-0100 61 の の の の の 
02:000359:0009 A00 BG-01-5240-05-0100 02 山 山 やま 山 やま 
02:000359:0010 A00 BG-08-0065-07-0100 65 は は は は は 
02:000359:0011 A00 BG-02-5020-01-1201 47 もみち 紅葉づ もみづ 紅葉ぢ もみぢ 
02:000359:0012 A00 BG-02-3420-01-0100 47 し す す し し 
02:000359:0013 A00 BG-03-1200-02-0900 74 に ぬ ぬ に に 
02:000359:0013 A10 BG-09-0010-01-0101 74 に ぬ ぬ に に 
02:000359:0013 A20 BG-09-0010-03-0200 74 に ぬ ぬ に に 
02:000359:0014 A00 BG-09-0010-04-0300 74 けり けり けり けり けり 
02:000376 | いもかひもとくとむすふと立田山いまそもみちの錦をりける
02:000376:0001 A00 BG-01-2110-03-0100 02 いも 妹 いも 妹 いも 
02:000376:0002 A00 BG-08-0061-02-0100 61 か が が が が 
02:000376:0003 A00 BG-01-4160-06-0201 02 ひも 紐 ひも 紐 ひも 
02:000376:0004 A00 BG-02-1550-05-0200 47 とく 解く とく 解く とく 
02:000376:0004 A10 BG-02-3060-09-0400 47 とく 解く とく 解く とく 
02:000376:0005 A00 BG-08-0061-04-0100 61 と と と と と 
02:000376:0006 A00 BG-02-1554-02-0101 47 むすふ 結ぶ むすぶ 結ぶ むすぶ 
02:000376:0007 A00 BG-08-0061-04-0100 61 と と と と と 
02:000376:0008 D00 CH-29-5240-05-0500 11 立田山 立田山 たつたやま 立田山 たつたやま 
02:000376:0008 E00 CH-29-0000-00-1800 11 立田 立田 たつた 立田 たつた 
02:000376:0008 E01 BG-08-0071-01-0100 71 の の の の の 
02:000376:0008 E02 BG-01-5240-05-0100 02 山 山 やま 山 やま 
02:000376:0009 A00 BG-01-1641-01-0101 02 いま 今 いま 今 いま 
02:000376:0010 A00 BG-08-0065-05-0100 65 そ ぞ ぞ ぞ ぞ 
02:000376:0010 A10 BG-08-0065-12-0100 65 そ ぞ ぞ ぞ ぞ 
02:000376:0011 A00 BG-02-5020-01-1201 47 もみち 紅葉づ もみづ 紅葉ぢ もみぢ 
02:000376:0012 A00 BG-08-0061-07-0100 61 の の の の の 
02:000376:0013 A00 BG-01-4201-03-0100 02 錦 錦 にしき 錦 にしき 
02:000376:0014 A00 BG-02-3820-01-0400 47 をり 織る おる 織り おり 
02:000376:0015 A00 BG-09-0010-04-0300 74 ける けり けり ける ける 
02:000377 | かり鳴てさむきあしたの露ならし立田の山をもみたすものは
02:000377:0001 A00 BG-01-5620-04-0500 02 かり 雁 かり 雁 かり 
02:000377:0002 A00 BG-02-3030-03-0100 47 鳴 鳴く なく 鳴き なき 
02:000377:0003 A00 BG-08-0064-16-0100 64 て て て て て 
02:000377:0004 A00 BG-03-5150-01-2400 51 さむき 寒し さむし 寒き さむき 
02:000377:0005 A00 BG-01-1635-02-1700 02 あした 朝 あした 朝 あした 
02:000377:0006 A00 BG-08-0061-07-0100 61 の の の の の 
02:000377:0007 A00 BG-01-5130-13-0100 02 露 露 つゆ 露 つゆ 
02:000377:0008 B00 BG-09-0060-02-0100 89 ならし ならし ならし ならし ならし 
02:000377:0008 C00 BG-09-0010-02-0700 74 なり なり なり なり なり 
02:000377:0008 C01 BG-09-0010-02-0400 74 らしい らしい らしい らしい らしい 
02:000377:0009 A00 CH-29-0000-00-1800 11 立田 立田 たつた 立田 たつた 
02:000377:0010 A00 BG-08-0061-07-0100 61 の の の の の 
02:000377:0011 A00 BG-01-5240-05-0100 02 山 山 やま 山 やま 
02:000377:0012 A00 BG-08-0061-10-0100 61 を を を を を 
02:000377:0013 B00 BG-02-5020-01-1204 47 もみたす 紅葉たす もみたす 紅葉たす もみたす 
02:000377:0013 C00 BG-01-5530-10-0300 17 黄葉 黄葉 もみじ 黄葉 もみじ 
02:000377:0013 C01 BG-02-1580-02-0600 47 足す 足す たす 足す たす 
02:000377:0014 A00 BG-01-1000-03-0201 02 もの 物 もの 物 もの 
02:000377:0014 A10 BG-01-4000-01-0800 02 もの 物 もの 物 もの 
02:000377:0015 A00 BG-08-0065-07-0100 65 は は は は は 
02:000378 | みることに秋にもなるかな立田ひめもみちそむとや山もきるらん
02:000378:0001 A00 BG-02-1556-01-0202 47 みる 見る みる 見る みる 
02:000378:0001 A10 BG-02-3060-05-1000 47 みる 見る みる 見る みる 
02:000378:0001 A20 BG-02-3090-02-0100 47 みる 見る みる 見る みる 
02:000378:0001 A30 BG-02-3510-01-0800 47 みる 見る みる 見る みる 
02:000378:0002 A00 BG-01-1613-01-0200 28 こと 毎 ごと 毎 ごと 
02:000378:0003 A00 BG-08-0061-05-0100 61 に に に に に 
02:000378:0004 A00 BG-01-1624-04-0100 02 秋 秋 あき 秋 あき 
02:000378:0005 A00 BG-08-0061-05-0100 61 に に に に に 
02:000378:0006 A00 BG-08-0065-08-0100 65 も も も も も 
02:000378:0007 A00 BG-02-1220-01-0300 47 なる 成る なる 成る なる 
02:000378:0008 A00 BG-08-0069-11-0900 69 かな 哉 かな 哉 かな 
02:000378:0009 D00 CH-29-2130-01-0100 11 立田ひめ 立田姫 たつたひめ 立田姫 たつたひめ 
02:000378:0009 E00 CH-29-0000-00-1800 11 立田 立田 たつた 立田 たつた 
02:000378:0009 E01 BG-01-2030-01-1001 02 姫 姫 ひめ 姫 ひめ 
02:000378:0010 A00 BG-02-5020-01-1201 47 もみち 紅葉づ もみづ 紅葉ぢ もみぢ 
02:000378:0011 A00 BG-02-5020-02-0100 47 そむ 染む そむ 染む そむ 
02:000378:0012 A00 BG-08-0061-04-0100 61 と と と と と 
02:000378:0013 A00 BG-08-0065-14-0100 65 や や や や や 
02:000378:0014 A00 BG-01-5240-05-0100 02 山 山 やま 山 やま 
02:000378:0015 A00 BG-08-0065-08-0100 65 も も も も も 
02:000378:0016 A00 BG-02-3330-03-0100 47 きる 着る きる 着る きる 
02:000378:0017 A00 BG-09-0010-02-0103 74 らん らむ らむ らむ らむ 
02:000382 | かくはかりもみつるいろのこけれはやにしき立田の山といふらん
02:000382:0001 A00 BG-03-1000-01-0500 55 かく 斯く かく 斯く かく 
02:000382:0002 A00 BG-01-1990-06-0300 66 はかり 許り ばかり 許り ばかり 
02:000382:0002 A10 BG-08-0066-22-0200 66 はかり 許り ばかり 許り ばかり 
02:000382:0003 A00 BG-02-5020-01-1201 47 もみつる 紅葉づ もみづ 紅葉づる もみづる 
02:000382:0004 A00 BG-01-5020-01-0100 02 いろ 色 いろ 色 いろ 
02:000382:0005 A00 BG-08-0061-07-0100 61 の の の の の 
02:000382:0006 A00 BG-03-1921-01-0900 51 こけれ 濃し こし 濃けれ こけれ 
02:000382:0006 A10 BG-03-5060-07-0100 51 こけれ 濃し こし 濃けれ こけれ 
02:000382:0007 A00 BG-08-0064-26-0100 64 は ば ば ば ば 
02:000382:0008 A00 BG-08-0065-14-0100 65 や や や や や 
02:000382:0009 A00 BG-01-4201-03-0100 02 にしき 錦 にしき 錦 にしき 
02:000382:0010 A00 CH-29-0000-00-1800 11 立田 立田 たつた 立田 たつた 
02:000382:0011 A00 BG-08-0061-07-0100 61 の の の の の 
02:000382:0012 A00 BG-01-5240-05-0100 02 山 山 やま 山 やま 
02:000382:0013 A00 BG-08-0061-04-0100 61 と と と と と 
02:000382:0014 A00 BG-02-3120-01-0100 47 いふ 言ふ いふ 言ふ いふ 
02:000382:0015 A00 BG-09-0010-02-0103 74 らん らむ らむ らむ らむ 
02:000383 | から衣たつたのやまのもみちはは物思ふ人のたもとなりけり
02:000383:0001 B00 BG-01-4220-06-0800 02 から衣 唐衣 からころも 唐衣 からころも 
02:000383:0001 C00 BG-01-2590-02-0600 02 唐 唐 から 唐 から 
02:000383:0001 C01 BG-01-4220-02-0200 02 衣 衣 ごろも 衣 ごろも 
02:000383:0002 A00 CH-29-0000-00-1800 11 たつた 立田 たつた 立田 たつた 
02:000383:0003 A00 BG-08-0061-07-0100 61 の の の の の 
02:000383:0004 A00 BG-01-5240-05-0100 02 やま 山 やま 山 やま 
02:000383:0005 A00 BG-08-0061-07-0100 61 の の の の の 
02:000383:0006 B00 BG-01-5530-10-0305 02 もみちは 紅葉葉 もみぢば 紅葉葉 もみぢば 
02:000383:0006 C00 BG-01-5530-10-0300 17 黄葉 黄葉 もみじ 黄葉 もみじ 
02:000383:0006 C01 BG-01-5530-09-0100 02 葉 葉 は 葉 は 
02:000383:0007 A00 BG-08-0065-07-0100 65 は は は は は 
02:000383:0008 A00 BG-01-1000-03-0201 02 物 物 もの 物 もの 
02:000383:0008 A10 BG-01-4000-01-0800 02 物 物 もの 物 もの 
02:000383:0009 A00 BG-02-3060-01-0101 47 思ふ 思ふ おもふ 思ふ おもふ 
02:000383:0010 A00 BG-01-2000-06-0800 02 人 人 ひと 人 ひと 
02:000383:0010 A10 BG-01-2020-01-0200 02 人 人 ひと 人 ひと 
02:000383:0011 A00 BG-08-0061-07-0100 61 の の の の の 
02:000383:0012 A00 BG-01-4240-01-0800 02 たもと 袂 たもと 袂 たもと 
02:000383:0013 A00 BG-09-0010-02-0700 74 なり なり なり なり なり 
02:000383:0013 A10 BG-09-0050-01-0100 74 なり なり なり なり なり 
02:000383:0014 A00 BG-09-0010-04-0300 74 けり けり けり けり けり 
02:000385 | から錦立田の山も今よりはもみちなからにときはならなむ
02:000385:0001 B00 BG-01-4201-03-0500 02 から錦 唐錦 からにしき 唐錦 からにしき 
02:000385:0001 C00 BG-01-2590-02-0600 02 唐 唐 から 唐 から 
02:000385:0001 C01 BG-01-4201-03-0100 02 錦 錦 にしき 錦 にしき 
02:000385:0002 A00 CH-29-0000-00-1800 11 立田 立田 たつた 立田 たつた 
02:000385:0003 A00 BG-08-0061-07-0100 61 の の の の の 
02:000385:0004 A00 BG-01-5240-05-0100 02 山 山 やま 山 やま 
02:000385:0005 A00 BG-08-0065-08-0100 65 も も も も も 
02:000385:0006 A00 BG-01-1641-01-0101 55 今 今 いま 今 いま 
02:000385:0007 A00 BG-01-1670-03-0305 61 より より より より より 
02:000385:0007 A10 BG-08-0061-01-0200 61 より より より より より 
02:000385:0008 A00 BG-08-0065-07-0100 65 は は は は は 
02:000385:0009 A00 BG-02-5020-01-1201 47 もみち 紅葉づ もみづ 紅葉ぢ もみぢ 
02:000385:0010 A00 BG-08-0064-22-0100 64 なから ながら ながら ながら ながら 
02:000385:0011 A00 BG-08-0061-05-0100 61 に に に に に 
02:000385:0012 A00 BG-03-1600-09-0902 02 ときは 常磐 ときは 常磐 ときは 
02:000385:0013 A00 BG-09-0010-02-0700 74 なら なり なり なら なら 
02:000385:0013 A10 BG-09-0050-01-0100 74 なら なり なり なら なら 
02:000385:0014 A00 BG-03-3012-03-2300 69 なむ なむ なむ なむ なむ 
02:000385:0014 A10 BG-08-0069-11-0700 69 なむ なむ なむ なむ なむ 
02:000386 | から衣立田の山のもみち葉ははた物もなき錦なりけり
02:000386:0001 B00 BG-01-4220-06-0800 02 から衣 唐衣 からころも 唐衣 からころも 
02:000386:0001 C00 BG-01-2590-02-0600 02 唐 唐 から 唐 から 
02:000386:0001 C01 BG-01-4220-02-0200 02 衣 衣 ごろも 衣 ごろも 
02:000386:0002 A00 CH-29-0000-00-1800 11 立田 立田 たつた 立田 たつた 
02:000386:0003 A00 BG-08-0061-07-0100 61 の の の の の 
02:000386:0004 A00 BG-01-5240-05-0100 02 山 山 やま 山 やま 
02:000386:0005 A00 BG-08-0061-07-0100 61 の の の の の 
02:000386:0006 B00 BG-01-5530-10-0305 02 もみち葉 紅葉葉 もみぢば 紅葉葉 もみぢば 
02:000386:0006 C00 BG-01-5530-10-0300 17 黄葉 黄葉 もみじ 黄葉 もみじ 
02:000386:0006 C01 BG-01-5530-09-0100 02 葉 葉 は 葉 は 
02:000386:0007 A00 BG-08-0065-07-0100 65 は は は は は 
02:000386:0008 A00 BG-01-4202-01-0800 02 はた物 機物 はたもの 機物 はたもの 
02:000386:0009 A00 BG-08-0065-08-0100 65 も も も も も 
02:000386:0010 A00 BG-03-1200-02-0200 51 なき 無し なし 無き なき 
02:000386:0011 A00 BG-01-4201-03-0100 02 錦 錦 にしき 錦 にしき 
02:000386:0012 A00 BG-09-0010-02-0700 74 なり なり なり なり なり 
02:000386:0012 A10 BG-09-0050-01-0100 74 なり なり なり なり なり 
02:000386:0013 A00 BG-09-0010-04-0300 74 けり けり けり けり けり 
02:000389 | なとさらに秋かととはんから錦立田の山のもみちするよを
02:000389:0001 A00 BG-03-1100-04-0100 55 なと 何故 など 何故 など 
02:000389:0002 A00 BG-03-1650-05-0700 33 さらに 更なり さらなり 更に さらに 
02:000389:0003 A00 BG-01-1624-04-0100 02 秋 秋 あき 秋 あき 
02:000389:0004 A00 BG-08-0065-14-0400 65 か か か か か 
02:000389:0005 A00 BG-08-0061-04-0100 61 と と と と と 
02:000389:0006 A00 BG-02-3130-11-0200 47 とは 問ふ とふ 問は とは 
02:000389:0007 A00 BG-03-3012-03-2600 74 ん む む む む 
02:000389:0007 A10 BG-09-0010-02-0102 74 ん む む む む 
02:000389:0008 B00 BG-01-4201-03-0500 02 から錦 唐錦 からにしき 唐錦 からにしき 
02:000389:0008 C00 BG-01-2590-02-0600 02 唐 唐 から 唐 から 
02:000389:0008 C01 BG-01-4201-03-0100 02 錦 錦 にしき 錦 にしき 
02:000389:0009 A00 CH-29-0000-00-1800 11 立田 立田 たつた 立田 たつた 
02:000389:0010 A00 BG-08-0061-07-0100 61 の の の の の 
02:000389:0011 A00 BG-01-5240-05-0100 02 山 山 やま 山 やま 
02:000389:0012 A00 BG-08-0061-07-0100 61 の の の の の 
02:000389:0013 A00 BG-02-5020-01-1201 47 もみち 紅葉づ もみづ 紅葉ぢ もみぢ 
02:000389:0014 A00 BG-02-3420-01-0100 47 する す す する する 
02:000389:0015 A00 BG-01-1623-05-0100 02 よ 世 よ 世 よ 
02:000389:0015 A10 BG-01-2600-01-0900 02 よ 世 よ 世 よ 
02:000389:0015 A20 BG-01-2610-01-0400 02 よ 世 よ 世 よ 
02:000389:0016 A00 BG-08-0061-10-0100 61 を を を を を 
02:000413 | 立田川色くれなゐになりにけり山のもみちそいまはちるらし
02:000413:0001 D00 CH-29-5250-01-0400 11 立田川 立田川 たつたがは 立田川 たつたがは 
02:000413:0001 E00 CH-29-0000-00-1800 11 立田 立田 たつた 立田 たつた 
02:000413:0001 E01 BG-08-0071-01-0100 71 の の の の の 
02:000413:0001 E02 BG-01-5250-01-0102 02 川 川 かは 川 かは 
02:000413:0002 A00 BG-01-5020-01-0100 02 色 色 いろ 色 いろ 
02:000413:0003 A00 BG-01-5020-04-0502 02 くれなゐ 紅 くれなゐ 紅 くれなゐ 
02:000413:0004 A00 BG-08-0061-05-0100 61 に に に に に 
02:000413:0005 A00 BG-02-1220-01-0300 47 なり 成る なる 成り なり 
02:000413:0006 A00 BG-03-1200-02-0900 74 に ぬ ぬ に に 
02:000413:0006 A10 BG-09-0010-01-0101 74 に ぬ ぬ に に 
02:000413:0006 A20 BG-09-0010-03-0200 74 に ぬ ぬ に に 
02:000413:0007 A00 BG-09-0010-04-0300 74 けり けり けり けり けり 
02:000413:0008 A00 BG-01-5240-05-0100 02 山 山 やま 山 やま 
02:000413:0009 A00 BG-08-0061-07-0100 61 の の の の の 
02:000413:0010 A00 BG-02-5020-01-1201 47 もみち 紅葉づ もみづ 紅葉ぢ もみぢ 
02:000413:0011 A00 BG-08-0065-05-0100 65 そ ぞ ぞ ぞ ぞ 
02:000413:0011 A10 BG-08-0065-12-0100 65 そ ぞ ぞ ぞ ぞ 
02:000413:0012 A00 BG-01-1641-01-0101 02 いま 今 いま 今 いま 
02:000413:0013 A00 BG-08-0065-07-0100 65 は は は は は 
02:000413:0014 A00 BG-02-1552-01-0100 47 ちる 散る ちる 散る ちる 
02:000413:0015 A00 BG-09-0010-02-0400 74 らし らし らし らし らし 
02:000414 | 龍田川秋にしなれは山ちかみなかるゝ水ももみちしにけり
02:000414:0001 D00 CH-29-5250-01-0400 11 龍田川 龍田川 たつたがは 龍田川 たつたがは 
02:000414:0001 E00 CH-29-0000-00-1800 11 立田 立田 たつた 立田 たつた 
02:000414:0001 E01 BG-08-0071-01-0100 71 の の の の の 
02:000414:0001 E02 BG-01-5250-01-0102 02 川 川 かは 川 かは 
02:000414:0002 A00 BG-01-1624-04-0100 02 秋 秋 あき 秋 あき 
02:000414:0003 A00 BG-08-0061-05-0100 61 に に に に に 
02:000414:0004 A00 BG-08-0066-27-0100 66 し し し し し 
02:000414:0005 A00 BG-09-0010-02-0700 74 なれ なり なり なれ なれ 
02:000414:0005 A10 BG-09-0050-01-0100 74 なれ なり なり なれ なれ 
02:000414:0006 A00 BG-08-0064-26-0100 64 は ば ば ば ば 
02:000414:0007 A00 BG-01-5240-05-0100 02 山 山 やま 山 やま 
02:000414:0008 A00 BG-03-1920-06-0700 51 ちか 近し ちかし 近 ちか 
02:000414:0009 A00 BG-01-1113-01-1400 53 み み み み み 
02:000414:0009 A10 BG-07-0030-01-0100 53 み み み み み 
02:000414:0010 A00 BG-02-1523-06-0102 47 なかるゝ 流る ながる 流るる ながるる 
02:000414:0011 A00 BG-01-5130-03-0201 02 水 水 みづ 水 みづ 
02:000414:0012 A00 BG-08-0065-08-0100 65 も も も も も 
02:000414:0013 A00 BG-02-5020-01-1201 47 もみち 紅葉づ もみづ 紅葉ぢ もみぢ 
02:000414:0014 A00 BG-02-3420-01-0100 47 し す す し し 
02:000414:0015 A00 BG-03-1200-02-0900 74 に ぬ ぬ に に 
02:000414:0015 A10 BG-09-0010-01-0101 74 に ぬ ぬ に に 
02:000414:0015 A20 BG-09-0010-03-0200 74 に ぬ ぬ に に 
02:000414:0016 A00 BG-09-0010-04-0300 74 けり けり けり けり けり 
02:000416 | 立田川秋は水なくあせなゝんあかぬもみちのなかるれはおし
02:000416:0001 D00 CH-29-5250-01-0400 11 立田川 立田川 たつたがは 立田川 たつたがは 
02:000416:0001 E00 CH-29-0000-00-1800 11 立田 立田 たつた 立田 たつた 
02:000416:0001 E01 BG-08-0071-01-0100 71 の の の の の 
02:000416:0001 E02 BG-01-5250-01-0102 02 川 川 かは 川 かは 
02:000416:0002 A00 BG-01-1624-04-0100 02 秋 秋 あき 秋 あき 
02:000416:0003 A00 BG-08-0065-07-0100 65 は は は は は 
02:000416:0004 A00 BG-01-5130-03-0201 02 水 水 みづ 水 みづ 
02:000416:0005 A00 BG-03-1200-02-0200 51 なく 無し なし 無く なく 
02:000416:0006 A00 BG-03-1920-05-0702 47 あせ 浅す あす 浅せ あせ 
02:000416:0007 A00 BG-03-1200-02-0900 74 な ぬ ぬ な な 
02:000416:0007 A10 BG-09-0010-01-0101 74 な ぬ ぬ な な 
02:000416:0007 A20 BG-09-0010-03-0200 74 な ぬ ぬ な な 
02:000416:0008 A00 BG-03-3012-03-2300 69 ゝん なむ なむ なむ なむ 
02:000416:0008 A10 BG-08-0069-11-0700 69 ゝん なむ なむ なむ なむ 
02:000416:0009 A00 BG-02-3000-07-0300 47 あか 飽く あく 飽か あか 
02:000416:0010 A00 BG-03-1200-02-0800 74 ぬ ず ず ぬ ぬ 
02:000416:0010 A10 BG-09-0010-01-0100 74 ぬ ず ず ぬ ぬ 
02:000416:0011 A00 BG-02-5020-01-1201 47 もみち 紅葉づ もみづ 紅葉ぢ もみぢ 
02:000416:0012 A00 BG-08-0061-07-0100 61 の の の の の 
02:000416:0013 A00 BG-02-1523-06-0102 47 なかるれ 流る ながる 流るれ ながるれ 
02:000416:0014 A00 BG-08-0064-26-0100 64 は ば ば ば ば 
02:000416:0015 A00 BG-03-3012-03-1703 51 おし 惜し をし 惜し をし 
02:001034 | 立田川たちなは君かなをおしみいはせの杜のいはしとそ思ふ
02:001034:0001 D00 CH-29-5250-01-0400 11 立田川 立田川 たつたがは 立田川 たつたがは 
02:001034:0001 E00 CH-29-0000-00-1800 11 立田 立田 たつた 立田 たつた 
02:001034:0001 E01 BG-08-0071-01-0100 71 の の の の の 
02:001034:0001 E02 BG-01-5250-01-0102 02 川 川 かは 川 かは 
02:001034:0002 A00 BG-02-1513-01-0100 47 たち 立つ たつ 立ち たち 
02:001034:0002 A10 BG-02-1521-06-0200 47 たち 立つ たつ 立ち たち 
02:001034:0002 A20 BG-02-3330-11-0200 47 たち 立つ たつ 立ち たち 
02:001034:0002 A30 BG-02-3391-02-1100 47 たち 立つ たつ 立ち たち 
02:001034:0003 A00 BG-03-1200-02-0900 74 な ぬ ぬ な な 
02:001034:0003 A10 BG-09-0010-01-0101 74 な ぬ ぬ な な 
02:001034:0003 A20 BG-09-0010-03-0200 74 な ぬ ぬ な な 
02:001034:0004 A00 BG-08-0064-26-0100 64 は ば ば ば ば 
02:001034:0005 A00 BG-01-2000-02-0300 14 君 君 きみ 君 きみ 
02:001034:0006 A00 BG-08-0061-02-0100 61 か が が が が 
02:001034:0007 A00 BG-01-3102-02-0200 02 な 名 な 名 な 
02:001034:0008 A00 BG-08-0061-10-0100 61 を を を を を 
02:001034:0009 A00 BG-02-3020-13-0100 47 おしみ 惜しむ をしむ 惜しみ をしみ 
02:001034:0010 A00 CH-29-0000-00-4000 11 いはせ 岩瀬 いはせ 岩瀬 いはせ 
02:001034:0011 A00 BG-08-0061-07-0100 61 の の の の の 
02:001034:0012 A00 BG-01-5270-03-0200 02 杜 杜 もり 杜 もり 
02:001034:0013 A00 BG-08-0061-07-0100 61 の の の の の 
02:001034:0014 A00 BG-02-3120-01-0100 47 いは 言ふ いふ 言は いは 
02:001034:0015 A00 BG-09-0010-01-0200 74 し じ じ じ じ 
02:001034:0016 A00 BG-08-0061-04-0100 61 と と と と と 
02:001034:0017 A00 BG-08-0065-05-0100 65 そ ぞ ぞ ぞ ぞ 
02:001034:0017 A10 BG-08-0065-12-0100 65 そ ぞ ぞ ぞ ぞ 
02:001034:0018 A00 BG-02-3060-01-0101 47 思ふ 思ふ おもふ 思ふ おもふ 
03:000138 | 秋は来ぬたつたの山もみてしかなしくれぬさきに色やかはると
03:000138:0001 A00 BG-01-1624-04-0100 02 秋 秋 あき 秋 あき 
03:000138:0002 A00 BG-08-0065-07-0100 65 は は は は は 
03:000138:0003 A00 BG-02-1527-01-0102 47 来 来 く 来 き 
03:000138:0004 A00 BG-03-1200-02-0900 74 ぬ ぬ ぬ ぬ ぬ 
03:000138:0004 A10 BG-09-0010-01-0101 74 ぬ ぬ ぬ ぬ ぬ 
03:000138:0004 A20 BG-09-0010-03-0200 74 ぬ ぬ ぬ ぬ ぬ 
03:000138:0005 A00 CH-29-0000-00-1800 11 たつた 立田 たつた 立田 たつた 
03:000138:0006 A00 BG-08-0061-07-0100 61 の の の の の 
03:000138:0007 A00 BG-01-5240-05-0100 02 山 山 やま 山 やま 
03:000138:0008 A00 BG-08-0065-08-0100 65 も も も も も 
03:000138:0009 A00 BG-02-1556-01-0202 47 み 見る みる 見 み 
03:000138:0009 A10 BG-02-3060-05-1000 47 み 見る みる 見 み 
03:000138:0009 A20 BG-02-3090-02-0100 47 み 見る みる 見 み 
03:000138:0009 A30 BG-02-3510-01-0800 47 み 見る みる 見 み 
03:000138:0010 A00 BG-09-0010-03-0100 74 て つ つ て て 
03:000138:0011 A00 BG-08-0069-43-0100 69 しかな しがな しがな しがな しがな 
03:000138:0012 A00 BG-02-5150-03-0700 47 しくれ 時雨る しぐる 時雨れ しぐれ 
03:000138:0013 A00 BG-03-1200-02-0800 74 ぬ ず ず ぬ ぬ 
03:000138:0013 A10 BG-09-0010-01-0100 74 ぬ ず ず ぬ ぬ 
03:000138:0014 A00 BG-01-1642-01-2700 02 さき 先 さき 先 さき 
03:000138:0014 A10 BG-01-1643-01-0600 02 さき 先 さき 先 さき 
03:000138:0014 A20 BG-01-1650-03-0100 02 さき 先 さき 先 さき 
03:000138:0014 A30 BG-01-1700-05-0900 02 さき 先 さき 先 さき 
03:000138:0014 A40 BG-01-1760-08-0100 02 さき 先 さき 先 さき 
03:000138:0015 A00 BG-08-0061-05-0100 61 に に に に に 
03:000138:0016 A00 BG-01-5020-01-0100 02 色 色 いろ 色 いろ 
03:000138:0017 A00 BG-08-0065-14-0100 65 や や や や や 
03:000138:0018 A00 BG-02-1500-01-0202 47 かはる 変はる かはる 変はる かはる 
03:000138:0019 A00 BG-08-0061-04-0100 61 と と と と と 
03:000219 | たつた川もみちはなかる神なひのみむろの山にしくれふるらし
03:000219:0001 D00 CH-29-5250-01-0400 11 たつた川 立田川 たつたかは 立田川 たつたかは 
03:000219:0001 E00 CH-29-0000-00-1800 11 立田 立田 たつた 立田 たつた 
03:000219:0001 E01 BG-08-0071-01-0100 71 の の の の の 
03:000219:0001 E02 BG-01-5250-01-0102 02 川 川 かは 川 かは 
